Date,LastTradePrice,Max,Min,AvgPrice,Volume
2023-03-23,123.16,132.84,117.4,125.12,5670
2023-03-24,182.89,192.11,178.8,185.46,1951
2023-03-27,158.86,168.14,158.76,163.45,6208
2023-03-28,182.1,185.31,180.76,183.03,9468
2023-03-29,131.72,136.88,122.22,129.55,3495
2023-03-30,101.35,108.29,99.59,103.94,5955
2023-03-31,159.64,167.35,159.58,163.47,6643
2023-04-03,127.73,130.13,125.79,127.96,7673
2023-04-04,106.62,115.61,106.42,111.02,3121
2023-04-05,164.25,172.8,160.61,166.71,5343
2023-04-06,178.23,179.41,175.37,177.39,9665
2023-04-07,181.02,184.75,174.51,179.63,8728
2023-04-10,156.51,160.89,147.04,153.96,4202
2023-04-11,130.67,133.83,125.78,129.81,9636
2023-04-12,176.34,184.73,169.61,177.17,1335
2023-04-13,125.13,130.01,121.69,125.85,8184
2023-04-14,162.61,167.94,154.87,161.41,2379
2023-04-17,168.54,172.39,159.13,165.76,4792
2023-04-18,165.38,166.75,159.07,162.91,7920
2023-04-19,144.25,153.63,142.43,148.03,5026
2023-04-20,179.01,182.02,172.03,177.03,7341
2023-04-21,184.54,192.26,183.54,187.9,4312
2023-04-24,144.47,148.46,135.51,141.99,2449
2023-04-25,114.87,118.67,113.66,116.16,9707
2023-04-26,172.56,182.2,167.67,174.94,8048
2023-04-27,116.9,123.06,110.58,116.82,3154
2023-04-28,123.97,125.92,123.79,124.86,7364
2023-05-01,155.4,162.31,150.52,156.42,1291
2023-05-02,101.22,101.93,94.34,98.14,7016
2023-05-03,111.07,112.88,105.18,109.03,3500
2023-05-04,143.54,151.68,138.56,145.12,7973
2023-05-05,163.64,169.57,159.38,164.47,1193
2023-05-08,143.35,144.31,140.26,142.28,6229
2023-05-09,117.79,126.07,108.31,117.19,2294
2023-05-10,109.59,114.53,105.43,109.98,1939
2023-05-11,146.21,149.59,141.24,145.42,4506
2023-05-12,177.7,178.38,176.08,177.23,1371
2023-05-15,128.89,130.23,122.13,126.18,3821
2023-05-16,196.82,198.5,192.55,195.53,7028
2023-05-17,176.35,183.74,167.77,175.75,7922
2023-05-18,172.57,174.33,172.09,173.21,7917
2023-05-19,157.35,163.27,149.17,156.22,6250
2023-05-22,123.06,131.18,117.99,124.59,1920
2023-05-23,169.23,175.49,161.73,168.61,8744
2023-05-24,180.47,189.8,173.22,181.51,3393
2023-05-25,159.17,159.94,149.29,154.62,2197
2023-05-26,183.43,183.54,173.88,178.71,5929
2023-05-29,186.05,190.39,182.4,186.39,4812
2023-05-30,193.89,200.98,190.74,195.86,3575
2023-05-31,152.22,160.2,146.12,153.16,6726
2023-06-01,155.29,158.56,153.84,156.2,8004
2023-06-02,111.62,117.24,109.25,113.25,1792
2023-06-05,110.54,115.08,101.53,108.31,6679
2023-06-06,172.4,178.79,167.89,173.34,8074
2023-06-07,184.58,185.55,176.53,181.04,9921
2023-06-08,197.43,202.99,188.75,195.87,1010
2023-06-09,134.84,142.14,132.56,137.35,4495
2023-06-12,174.49,178.97,168.14,173.56,9889
2023-06-13,154.87,162.0,145.07,153.53,2905
2023-06-14,174.95,178.87,168.86,173.87,9792
2023-06-15,147.45,151.2,139.23,145.21,7283
2023-06-16,162.49,171.4,161.99,166.69,8742
2023-06-19,164.13,164.76,163.53,164.14,7806
2023-06-20,109.51,119.22,99.65,109.44,2390
2023-06-21,153.89,157.17,146.56,151.87,8940
2023-06-22,179.22,182.52,172.82,177.67,5885
2023-06-23,164.2,173.4,164.19,168.8,5596
2023-06-26,120.23,127.71,117.9,122.81,8322
2023-06-27,142.46,149.23,142.31,145.77,1790
2023-06-28,172.92,182.48,166.45,174.46,6996
2023-06-29,122.52,125.73,114.47,120.1,8522
2023-06-30,168.63,173.19,166.68,169.94,6862
2023-07-03,132.5,136.46,122.65,129.56,9000
2023-07-04,159.61,165.45,158.24,161.84,3992
2023-07-05,188.46,192.07,182.13,187.1,2780
2023-07-06,184.45,192.01,176.96,184.49,8937
2023-07-07,150.27,153.24,140.75,147.0,2567
2023-07-10,176.81,181.14,168.11,174.62,5038
2023-07-11,166.67,170.84,161.17,166.0,1251
2023-07-12,139.19,139.94,131.52,135.73,5167
2023-07-13,175.5,181.6,166.46,174.03,6080
2023-07-14,115.3,121.49,109.25,115.37,5803
2023-07-17,185.5,188.6,182.65,185.62,6417
2023-07-18,102.89,103.57,99.82,101.69,5700
2023-07-19,172.71,174.13,164.35,169.24,5956
2023-07-20,104.12,110.64,99.95,105.3,6202
2023-07-21,124.91,126.2,123.46,124.83,1180
2023-07-24,159.71,160.13,152.91,156.52,9128
2023-07-25,175.56,176.35,170.94,173.64,3237
2023-07-26,149.04,155.59,147.96,151.78,8137
2023-07-27,140.5,142.81,139.77,141.29,6601
2023-07-28,143.39,144.3,139.68,141.99,4567
2023-07-31,126.17,128.4,117.44,122.92,9666
2023-08-01,191.17,196.12,190.56,193.34,9727
2023-08-02,149.01,149.79,144.69,147.24,5034
2023-08-03,150.39,153.43,144.26,148.84,2368
2023-08-04,158.31,166.86,155.86,161.36,7492
2023-08-07,199.78,206.94,190.4,198.67,7316
2023-08-08,116.13,120.68,110.33,115.5,4745
2023-08-09,157.85,157.86,153.74,155.8,2685
2023-08-10,176.94,178.99,168.25,173.62,1593
2023-08-11,181.81,183.33,172.88,178.11,6079
2023-08-14,141.59,145.62,140.94,143.28,6200
2023-08-15,185.98,190.79,179.46,185.12,8142
2023-08-16,137.67,147.17,136.44,141.81,4668
2023-08-17,171.01,180.33,164.04,172.19,6873
2023-08-18,126.82,134.42,120.72,127.57,5499
2023-08-21,103.17,106.85,93.34,100.09,6007
2023-08-22,180.92,188.15,177.84,183.0,6315
2023-08-23,132.93,136.57,132.43,134.5,8417
2023-08-24,143.8,153.04,142.89,147.96,5148
2023-08-25,112.83,122.23,111.31,116.77,3534
2023-08-28,121.25,131.08,119.42,125.25,3133
2023-08-29,116.53,120.31,109.97,115.14,6980
2023-08-30,102.54,109.08,96.46,102.77,9531
2023-08-31,160.95,168.38,153.13,160.75,7675
2023-09-01,145.04,154.49,141.98,148.24,7576
2023-09-04,184.0,186.32,179.6,182.96,5523
2023-09-05,169.57,178.96,165.71,172.34,1503
2023-09-06,130.99,132.52,129.61,131.06,9058
2023-09-07,111.11,120.77,105.4,113.09,8145
2023-09-08,184.68,193.93,177.67,185.8,2578
2023-09-11,133.35,141.84,126.85,134.34,2777
2023-09-12,193.33,193.65,188.02,190.84,8706
2023-09-13,195.45,198.66,191.08,194.87,1787
2023-09-14,194.79,204.59,186.12,195.36,2570
2023-09-15,100.06,105.16,93.69,99.42,1026
2023-09-18,137.53,139.59,135.84,137.72,2739
2023-09-19,147.5,148.43,138.39,143.41,5819
2023-09-20,131.0,138.29,123.87,131.08,9737
2023-09-21,152.68,154.12,145.16,149.64,2018
2023-09-22,123.94,131.12,117.3,124.21,3038
2023-09-25,166.38,176.22,165.9,171.06,3514
2023-09-26,156.75,161.93,155.24,158.59,5707
2023-09-27,156.02,157.65,147.63,152.64,8921
2023-09-28,186.73,187.9,177.84,182.87,5025
2023-09-29,146.05,147.71,142.49,145.1,2690
2023-10-02,100.19,105.08,93.65,99.37,7245
2023-10-03,101.36,107.04,99.21,103.12,4793
2023-10-04,175.14,180.88,169.07,174.97,2657
2023-10-05,145.74,152.0,140.16,146.08,6801
2023-10-06,141.34,147.19,131.79,139.49,3030
2023-10-09,138.72,142.88,131.31,137.09,5247
2023-10-10,138.26,140.96,135.8,138.38,9607
2023-10-11,149.75,153.31,143.09,148.2,9833
2023-10-12,156.78,166.13,150.13,158.13,9889
2023-10-13,101.06,102.15,96.13,99.14,3488
2023-10-16,104.41,109.88,96.18,103.03,3932
2023-10-17,163.39,170.65,156.45,163.55,4210
2023-10-18,112.07,118.4,108.38,113.39,6444
2023-10-19,164.84,168.65,161.47,165.06,7827
2023-10-20,194.55,202.35,189.05,195.7,3840
2023-10-23,121.11,131.0,112.12,121.56,4113
2023-10-24,195.7,203.2,189.89,196.54,5999
2023-10-25,170.53,178.75,169.44,174.09,3560
2023-10-26,180.05,189.34,172.36,180.85,2993
2023-10-27,189.71,193.74,184.13,188.94,8470
2023-10-30,112.49,120.48,111.38,115.93,7027
2023-10-31,104.13,106.79,94.34,100.56,8573
2023-11-01,149.43,156.84,143.38,150.11,9680
2023-11-02,104.92,107.99,98.32,103.16,4418
2023-11-03,104.84,106.53,99.28,102.91,1893
2023-11-06,136.41,137.52,131.88,134.7,4143
2023-11-07,133.94,135.74,131.23,133.49,5363
2023-11-08,140.8,147.36,135.52,141.44,6400
2023-11-09,147.58,149.47,147.0,148.24,1307
2023-11-10,168.05,177.01,164.43,170.72,5149
2023-11-13,113.51,116.68,106.42,111.55,1150
2023-11-14,109.35,112.19,108.89,110.54,5932
2023-11-15,197.22,204.41,194.29,199.35,9846
2023-11-16,109.27,118.97,100.69,109.83,6162
2023-11-17,137.12,144.25,135.0,139.62,3357
2023-11-20,137.71,143.58,129.71,136.65,1733
2023-11-21,158.03,160.99,155.72,158.36,8197
2023-11-22,121.22,130.37,112.39,121.38,6149
2023-11-23,100.15,102.55,98.5,100.53,5525
2023-11-24,160.52,167.76,158.89,163.32,8686
2023-11-27,172.29,172.32,165.75,169.03,4242
2023-11-28,148.93,153.46,140.89,147.18,5555
2023-11-29,117.63,126.8,117.15,121.97,9029
2023-11-30,186.17,186.82,179.29,183.06,6565
2023-12-01,157.64,158.65,150.68,154.67,6567
2023-12-04,130.11,132.04,122.04,127.04,8046
2023-12-05,153.03,160.24,143.78,152.01,5975
2023-12-06,173.16,182.63,168.1,175.37,8757
2023-12-07,168.93,174.28,161.81,168.05,6604
2023-12-08,148.78,152.95,140.05,146.5,5579
2023-12-11,128.0,132.27,125.21,128.74,8401
2023-12-12,156.9,164.65,154.33,159.49,8364
2023-12-13,133.48,137.01,124.96,130.98,7254
2023-12-14,172.52,180.62,165.82,173.22,6729
2023-12-15,161.43,169.84,158.4,164.12,1770
2023-12-18,121.8,129.79,119.85,124.82,6685
2023-12-19,124.32,127.44,120.84,124.14,8577
2023-12-20,109.29,115.67,106.92,111.3,3450
2023-12-21,185.07,185.25,175.28,180.26,8282
2023-12-22,155.97,161.24,150.84,156.04,8786
2023-12-25,162.78,166.28,158.69,162.49,9287
2023-12-26,152.37,159.33,144.19,151.76,1764
2023-12-27,158.56,160.31,149.72,155.01,4898
2023-12-28,159.14,162.19,151.06,156.62,9079
2023-12-29,141.74,151.23,137.39,144.31,5325
2024-01-01,139.37,141.56,134.92,138.24,4615
2024-01-02,144.93,147.93,141.77,144.85,5895
2024-01-03,191.3,198.53,183.24,190.88,5858
2024-01-04,139.71,140.98,130.78,135.88,9013
2024-01-05,134.27,136.92,132.2,134.56,8046
2024-01-08,134.94,140.74,126.08,133.41,4892
2024-01-09,177.21,183.25,171.51,177.38,9452
2024-01-10,103.29,110.19,102.98,106.59,1211
2024-01-11,194.03,200.3,184.23,192.26,8698
2024-01-12,137.63,145.76,133.52,139.64,6181
2024-01-15,138.13,146.51,136.04,141.27,5905
2024-01-16,183.89,189.19,178.24,183.72,5857
2024-01-17,139.77,141.62,131.76,136.69,6369
2024-01-18,134.46,139.57,127.02,133.29,2561
2024-01-19,133.77,142.3,127.66,134.98,3187
2024-01-22,134.53,136.44,125.9,131.17,7446
2024-01-23,189.08,192.71,187.47,190.09,3645
2024-01-24,157.52,166.41,153.82,160.12,8239
2024-01-25,110.58,114.51,101.63,108.07,9193
2024-01-26,130.18,136.8,123.51,130.16,4451
2024-01-29,113.15,117.43,110.01,113.72,3377
2024-01-30,199.69,207.09,196.75,201.92,2155
2024-01-31,130.07,130.19,128.77,129.48,7486
2024-02-01,135.89,136.14,135.5,135.82,8653
2024-02-02,183.38,190.17,183.26,186.71,7519
2024-02-05,134.07,140.93,128.45,134.69,6252
2024-02-06,106.61,114.33,98.02,106.17,8442
2024-02-07,115.86,123.41,109.46,116.44,8861
2024-02-08,103.97,109.64,101.51,105.58,5725
2024-02-09,120.95,126.29,116.48,121.39,1547
2024-02-12,185.06,185.55,180.5,183.03,7947
2024-02-13,110.05,116.87,109.39,113.13,4151
2024-02-14,184.41,185.71,181.3,183.5,8893
2024-02-15,133.77,136.85,123.91,130.38,6267
2024-02-16,152.44,160.7,148.9,154.8,5356
2024-02-19,126.21,130.21,124.2,127.21,6177
2024-02-20,151.91,154.01,143.15,148.58,8844
2024-02-21,194.9,198.77,187.69,193.23,3090
2024-02-22,171.25,172.82,163.86,168.34,8930
2024-02-23,199.84,209.34,191.55,200.44,6438
2024-02-26,101.35,103.81,94.4,99.11,6224
2024-02-27,148.38,156.36,144.24,150.3,3416
2024-02-28,103.45,113.02,93.48,103.25,2406
2024-02-29,193.29,193.6,184.16,188.88,2858
2024-03-01,145.11,146.31,137.0,141.66,3659
2024-03-04,145.31,149.72,137.96,143.84,3087
2024-03-05,130.98,134.34,122.37,128.36,5521
2024-03-06,163.88,168.04,160.07,164.06,2598
2024-03-07,136.58,139.81,129.26,134.53,3427
2024-03-08,128.38,130.04,123.65,126.84,1184
2024-03-11,151.35,152.63,147.71,150.17,4586
2024-03-12,196.17,197.61,191.25,194.43,4415
2024-03-13,115.81,118.37,110.68,114.53,8959
2024-03-14,159.87,169.71,155.38,162.55,9508
2024-03-15,132.68,136.8,131.98,134.39,8540
2024-03-18,140.69,149.29,139.88,144.58,1369
2024-03-19,114.94,115.88,106.39,111.13,6934
2024-03-20,171.62,177.04,165.7,171.37,4670
2024-03-21,136.35,142.21,128.03,135.12,9355
2024-03-22,150.55,157.41,149.99,153.7,1421
2024-03-25,130.28,135.43,122.78,129.11,6434
2024-03-26,143.78,146.38,137.07,141.72,9948
2024-03-27,138.77,144.78,134.06,139.42,8558
2024-03-28,152.93,153.38,152.76,153.07,4191
2024-03-29,183.99,193.42,183.46,188.44,9272
2024-04-01,138.56,142.04,135.33,138.69,6721
2024-04-02,140.48,145.21,132.16,138.69,4033
2024-04-03,103.52,104.29,96.24,100.27,9373
2024-04-04,199.22,208.23,193.26,200.75,8151
2024-04-05,140.98,146.09,133.03,139.56,6974
2024-04-08,108.36,114.32,99.07,106.69,5918
2024-04-09,193.27,193.98,185.93,189.95,5663
2024-04-10,183.31,191.48,178.91,185.19,8002
2024-04-11,124.8,130.18,123.61,126.9,9812
2024-04-12,102.41,106.91,102.17,104.54,3338
2024-04-15,137.16,139.06,134.22,136.64,8671
2024-04-16,105.19,109.73,98.37,104.05,3224
2024-04-17,180.72,186.45,176.04,181.25,3186
2024-04-18,139.34,142.95,129.86,136.41,6512
2024-04-19,199.41,202.49,195.93,199.21,4200
2024-04-22,154.19,160.17,153.49,156.83,2798
2024-04-23,108.16,111.48,106.6,109.04,7481
2024-04-24,134.32,138.51,133.32,135.91,8137
2024-04-25,176.29,183.58,167.46,175.52,7163
2024-04-26,122.12,127.42,118.26,122.84,8001
2024-04-29,144.48,153.01,142.5,147.75,7297
2024-04-30,111.93,120.15,110.87,115.51,2204
2024-05-01,123.86,129.7,116.91,123.3,9665
2024-05-02,199.28,207.12,192.55,199.84,6364
2024-05-03,137.86,146.32,133.86,140.09,3164
2024-05-06,131.04,131.29,129.41,130.35,4739
2024-05-07,169.9,172.04,161.37,166.7,2509
2024-05-08,145.41,154.29,143.0,148.64,1339
2024-05-09,183.02,191.15,178.48,184.81,7618
2024-05-10,143.55,149.98,143.37,146.68,8506
2024-05-13,148.5,151.17,142.83,147.0,4330
2024-05-14,102.64,108.62,94.62,101.62,9237
2024-05-15,178.51,180.98,172.31,176.64,3389
2024-05-16,125.34,132.31,123.43,127.87,5543
2024-05-17,143.9,150.94,143.84,147.39,3746
2024-05-20,163.5,169.42,153.85,161.63,8255
2024-05-21,102.29,104.62,95.34,99.98,9378
2024-05-22,179.84,185.4,178.13,181.76,8561
2024-05-23,194.36,197.22,191.5,194.36,4262
2024-05-24,163.66,170.44,163.54,166.99,9523
2024-05-27,138.07,146.12,133.05,139.59,7562
2024-05-28,114.28,114.47,105.21,109.84,7990
2024-05-29,158.92,163.64,156.28,159.96,9523
2024-05-30,165.38,175.02,165.23,170.12,6385
2024-05-31,136.79,136.95,136.18,136.56,1573
2024-06-03,108.84,111.28,103.99,107.63,7809
2024-06-04,171.89,172.93,170.09,171.51,7044
2024-06-05,199.02,206.85,189.3,198.07,3564
2024-06-06,175.73,175.74,170.56,173.15,1880
2024-06-07,150.92,155.69,150.14,152.91,1079
2024-06-10,138.91,148.05,133.16,140.61,5473
2024-06-11,115.83,120.28,112.18,116.23,4407
2024-06-12,194.5,198.25,192.78,195.51,5243
2024-06-13,118.56,126.76,113.81,120.28,4483
2024-06-14,120.59,122.3,115.47,118.88,6867
2024-06-17,127.9,135.79,127.67,131.73,6071
2024-06-18,151.66,152.89,149.03,150.96,4835
2024-06-19,194.76,195.67,186.92,191.29,8966
2024-06-20,121.84,128.5,116.27,122.38,3046
2024-06-21,136.2,138.44,134.41,136.43,4502
2024-06-24,112.99,122.47,111.75,117.11,5581
2024-06-25,142.09,144.06,137.28,140.67,6287
2024-06-26,143.2,144.4,133.57,138.99,4712
2024-06-27,108.8,115.11,108.51,111.81,3859
2024-06-28,104.19,111.81,101.97,106.89,9255
2024-07-01,199.44,202.89,198.14,200.51,2646
2024-07-02,173.56,177.46,167.59,172.53,3950
2024-07-03,191.7,192.52,182.88,187.7,9914
2024-07-04,173.11,174.73,164.37,169.55,4812
2024-07-05,124.98,134.21,117.24,125.72,1529
2024-07-08,138.66,146.5,134.76,140.63,3969
2024-07-09,187.46,194.23,183.1,188.66,6692
2024-07-10,196.34,197.85,195.31,196.58,8131
2024-07-11,152.76,158.33,146.07,152.2,5021
2024-07-12,194.91,197.24,186.06,191.65,3415
2024-07-15,199.36,203.4,193.34,198.37,4411
2024-07-16,120.12,121.01,115.36,118.19,4343
2024-07-17,125.54,127.44,125.26,126.35,8912
2024-07-18,140.41,147.55,136.05,141.8,2779
2024-07-19,140.43,145.41,137.92,141.66,5574
2024-07-22,178.84,180.03,172.1,176.06,3523
2024-07-23,188.58,196.04,184.47,190.25,5526
2024-07-24,188.77,196.42,179.84,188.13,7114
2024-07-25,177.61,180.24,170.3,175.27,4484
2024-07-26,138.65,139.96,129.35,134.66,6343
2024-07-29,177.99,181.23,170.98,176.1,1879
2024-07-30,116.85,123.75,107.55,115.65,7983
2024-07-31,108.87,110.72,99.45,105.09,8569
2024-08-01,173.46,177.89,165.91,171.9,4307
2024-08-02,143.59,152.9,141.45,147.18,8439
2024-08-05,153.86,156.38,150.96,153.67,6141
2024-08-06,126.12,132.17,122.53,127.35,7248
2024-08-07,161.01,166.15,153.17,159.66,6289
2024-08-08,142.81,152.31,133.73,143.02,9836
2024-08-09,166.17,172.17,165.83,169.0,5898
2024-08-12,102.05,110.22,95.83,103.03,1346
2024-08-13,183.09,192.25,176.4,184.32,8792
2024-08-14,115.77,117.54,105.92,111.73,8724
2024-08-15,134.81,138.9,127.79,133.34,3716
2024-08-16,158.12,166.13,150.54,158.33,1917
2024-08-19,159.85,162.78,155.27,159.03,5681
2024-08-20,172.4,175.53,172.14,173.83,2307
2024-08-21,142.06,142.24,138.85,140.55,1074
2024-08-22,173.09,182.68,164.08,173.38,7322
2024-08-23,143.43,151.93,134.32,143.12,8854
2024-08-26,159.9,162.96,155.45,159.2,6525
2024-08-27,133.33,134.15,123.7,128.93,9174
2024-08-28,109.66,112.47,101.94,107.2,6680
2024-08-29,127.69,135.02,123.21,129.12,9739
2024-08-30,129.33,136.44,120.16,128.3,4939
2024-09-02,121.9,131.02,112.61,121.81,8243
2024-09-03,132.37,137.44,128.85,133.14,3421
2024-09-04,178.45,186.82,177.5,182.16,2781
2024-09-05,167.88,172.49,162.74,167.62,2578
2024-09-06,172.84,180.78,167.79,174.28,6553
2024-09-09,163.5,172.15,160.48,166.31,7649
2024-09-10,149.42,152.84,143.02,147.93,1196
2024-09-11,170.24,173.39,167.05,170.22,4120
2024-09-12,103.92,113.88,100.01,106.94,9957
2024-09-13,180.5,189.56,176.4,182.98,5398
2024-09-16,188.5,191.23,187.24,189.24,6421
2024-09-17,134.27,137.14,130.45,133.79,9204
2024-09-18,105.8,113.95,104.56,109.25,6693
2024-09-19,115.59,121.51,110.95,116.23,1273
2024-09-20,122.6,124.99,115.1,120.04,1223
2024-09-23,176.34,177.27,170.22,173.75,3958
2024-09-24,183.51,183.81,174.08,178.94,8008
2024-09-25,147.46,149.09,142.25,145.67,4557
2024-09-26,132.98,136.39,126.21,131.3,8301
2024-09-27,146.76,154.9,144.63,149.76,1232
2024-09-30,110.57,112.66,107.21,109.94,6754
2024-10-01,185.96,189.5,176.04,182.77,7729
2024-10-02,136.37,143.16,128.9,136.03,5036
2024-10-03,187.45,196.36,178.15,187.25,1789
2024-10-04,166.37,167.9,160.94,164.42,3531
2024-10-07,136.94,145.82,127.85,136.83,7447
2024-10-08,199.42,202.99,189.82,196.41,3840
2024-10-09,182.64,183.89,175.27,179.58,8159
2024-10-10,190.08,193.14,184.71,188.93,9498
2024-10-11,124.04,129.59,122.72,126.16,2864
2024-10-14,188.19,197.14,185.91,191.52,4041
2024-10-15,167.61,172.01,159.36,165.69,5610
2024-10-16,175.62,181.29,171.2,176.25,1074
2024-10-17,179.9,185.9,174.84,180.37,1456
2024-10-18,107.92,117.89,99.0,108.44,3805
2024-10-21,101.98,107.72,98.37,103.05,9163
2024-10-22,102.08,109.87,98.93,104.4,9266
2024-10-23,198.21,204.94,189.22,197.08,9716
2024-10-24,178.63,185.18,176.59,180.88,3995
2024-10-25,113.51,115.84,107.83,111.84,4073
2024-10-28,118.4,120.96,115.36,118.16,2416
2024-10-29,135.67,144.39,133.42,138.9,2993
2024-10-30,109.32,118.54,106.37,112.46,2208
2024-10-31,127.92,134.66,125.53,130.09,9576
2024-11-01,100.44,104.52,91.28,97.9,7458
2024-11-04,152.99,159.21,147.31,153.26,1716
2024-11-05,115.03,121.99,111.31,116.65,6709
2024-11-06,182.39,190.76,173.23,182.0,8967
2024-11-07,134.43,144.35,127.85,136.1,9427
2024-11-08,103.69,109.59,101.84,105.72,1813
2024-11-11,176.55,183.42,175.57,179.5,9478
2024-11-12,185.41,185.68,183.76,184.72,2214
2024-11-13,195.21,204.51,194.01,199.26,7528
2024-11-14,194.37,197.92,190.49,194.2,9362
2024-11-15,124.65,128.96,118.39,123.68,7976
2024-11-18,195.58,198.09,189.78,193.94,6525
2024-11-19,133.55,136.09,125.92,131.0,1534
2024-11-20,140.74,146.87,135.63,141.25,9023
2024-11-21,147.6,149.41,138.09,143.75,6147
2024-11-22,111.09,112.58,110.56,111.57,7071
2024-11-25,120.46,125.06,114.14,119.6,2998
2024-11-26,104.72,111.54,100.35,105.94,5690
2024-11-27,130.13,136.7,129.21,132.95,9236
2024-11-28,146.41,151.34,140.61,145.98,9018
2024-11-29,102.94,110.32,96.03,103.17,4426
2024-12-02,197.37,199.0,195.13,197.06,8909
2024-12-03,161.55,167.1,154.67,160.88,1710
2024-12-04,192.65,200.45,189.38,194.91,4820
2024-12-05,118.71,125.4,118.2,121.8,5268
2024-12-06,152.53,161.17,142.83,152.0,9764
2024-12-09,143.53,151.35,141.78,146.56,7810
2024-12-10,101.39,105.4,95.44,100.42,7327
2024-12-11,145.47,148.11,142.62,145.37,6855
2024-12-12,156.3,163.66,150.37,157.01,6581
2024-12-13,126.43,132.85,120.49,126.67,6846
2024-12-16,161.44,165.5,156.85,161.18,4863
2024-12-17,177.3,183.69,175.32,179.5,6842
2024-12-18,142.58,149.64,136.85,143.25,8737
2024-12-19,147.26,152.64,146.25,149.44,7338
2024-12-20,101.93,106.28,95.12,100.7,3643
2024-12-23,181.0,182.62,171.55,177.09,2786
2024-12-24,159.57,166.65,156.87,161.76,3204
2024-12-25,150.47,156.13,143.49,149.81,9928
2024-12-26,141.1,148.25,140.55,144.4,4656
2024-12-27,169.19,174.84,160.61,167.73,3031
